#{"t_start": 1611321499.4353979, "env_id": "Reacher-v2"}
r,l,t
-4.747342,50,2834.937194
-6.395937,50,2834.990655
-7.440563,50,2835.044683
-2.728549,50,2835.098897
-5.39218,50,2835.152616
-4.113612,50,2835.206231
-6.296757,50,2836.778739
-6.875771,50,2836.837312
-5.364501,50,2836.890743
-3.040652,50,2836.944311
-4.057082,50,2836.997621
-4.518519,50,2837.051525
-2.033057,50,2837.105443
-6.867184,50,2837.159115
-3.247946,50,2837.214259
-5.373253,50,2837.268095
-2.934808,50,2837.321543
-4.991155,50,2837.375138
-2.328129,50,2837.429216
-3.483575,50,2837.483055
-5.393707,50,2837.536169
-6.390817,50,2837.589469
-5.487974,50,2837.643903
-5.015821,50,2837.697856
-4.573611,50,2837.752665
-6.141845,50,2837.806138
-4.548099,50,2837.859804
-1.287875,50,2837.913416
-3.178523,50,2837.967134
-8.628813,50,2838.020622
-3.02079,50,2838.074345
-4.390279,50,2838.127999
-4.978405,50,2838.181342
-4.513067,50,2838.234891
-4.756758,50,2838.288969
-4.214402,50,2838.342498
-4.071374,50,2838.395753
-4.903945,50,2838.450203
-5.010129,50,2838.504282
-4.866223,50,2838.558108
-4.420449,50,2838.611537
-2.585693,50,2838.66557
-5.020352,50,2838.719382
-4.28127,50,2838.774336
-2.541878,50,2838.828382
-1.736831,50,2838.882324
-8.890941,50,2838.935684
-4.279863,50,2840.507009
-6.619644,50,2840.564682
-4.641751,50,2840.618612
-4.882829,50,2840.67267
-2.925266,50,2840.726137
-4.255706,50,2840.781324
-4.62471,50,2840.835382
-4.847728,50,2840.889252
-5.600029,50,2840.942762
-7.817484,50,2840.996585
-2.214196,50,2841.050324
-1.954058,50,2841.104429
-4.898829,50,2841.158084
-1.994203,50,2841.211599
-4.065024,50,2841.265939
-4.913758,50,2841.319647
-4.959231,50,2841.374058
-4.739037,50,2841.428318
-5.233188,50,2841.482925
-4.303029,50,2841.53635
-4.21679,50,2841.589723
-3.165219,50,2841.643769
-6.691538,50,2841.697564
-6.441334,50,2841.751755
-3.766563,50,2841.80548
-4.920597,50,2841.859355
-4.752173,50,2841.912657
-3.684454,50,2841.96646
-4.707956,50,2842.020608
-3.156523,50,2842.074285
-7.437062,50,2842.128267
-5.114455,50,2842.181955
-2.496884,50,2842.235942
-4.661972,50,2842.290238
-4.296744,50,2842.344185
-5.470078,50,2842.398048
-4.816461,50,2842.45195
-2.529064,50,2842.505148
-2.025197,50,2842.558866
-2.039004,50,2842.612225
-4.791407,50,2842.666047
-4.974465,50,2844.236657
-1.558484,50,2844.292953
-1.083286,50,2844.346412
-4.445297,50,2844.399728
-2.304308,50,2844.453405
-3.006781,50,2844.50757
-3.71921,50,2844.560744
-1.349556,50,2844.614394
-2.362558,50,2844.667975
-4.133142,50,2844.721396
-5.605483,50,2844.776113
-3.99615,50,2844.829408
-5.587449,50,2844.883195
-3.456759,50,2844.936383
-5.567453,50,2844.98974
-3.470841,50,2845.04329
-6.687967,50,2845.096869
-3.523703,50,2845.150251
-4.215567,50,2845.203852
-5.085887,50,2845.257563
-5.572121,50,2845.311272
-1.246192,50,2845.364973
-4.889495,50,2845.418381
-6.287804,50,2845.472343
-5.459253,50,2845.525904
-4.222594,50,2845.579564
-3.128581,50,2845.633554
-4.079458,50,2845.687641
-4.157084,50,2845.740896
-3.135635,50,2845.795013
-4.951337,50,2845.84916
-4.242171,50,2845.90276
-4.295751,50,2845.956047
-1.203251,50,2846.009493
-4.949397,50,2846.063844
-2.398396,50,2846.117267
-5.571963,50,2846.170798
-6.131212,50,2846.224545
-4.729928,50,2846.279176
-2.106719,50,2846.333036
-4.611035,50,2846.386709
-2.436149,50,2847.962507
-6.310495,50,2848.01918
-4.186017,50,2848.073628
-4.46664,50,2848.1275
-5.139299,50,2848.181046
-4.628967,50,2848.23531
-5.672931,50,2848.289534
-6.576192,50,2848.343109
-6.508493,50,2848.397234
-3.65827,50,2848.452199
-5.787242,50,2848.505755
-5.7117,50,2848.559912
-4.472028,50,2848.613754
-3.444655,50,2848.667784
-4.984033,50,2848.72178
-5.81979,50,2848.775517
-2.184807,50,2848.830918
-4.451251,50,2848.88492
-2.307961,50,2848.938236
-4.430789,50,2848.991641
-2.639932,50,2849.045719
-1.703702,50,2849.099377
-5.044568,50,2849.153038
-4.971599,50,2849.206848
-4.105604,50,2849.260885
-4.814269,50,2849.314198
-3.381304,50,2849.367795
-5.032127,50,2849.421519
-2.797676,50,2849.475452
-3.423237,50,2849.528813
-1.881404,50,2849.582308
-4.478779,50,2849.635878
-8.817803,50,2849.689447
-4.411032,50,2849.743151
-6.232614,50,2849.797679
-4.494091,50,2849.851637
-2.455587,50,2849.905347
-4.276509,50,2849.959201
-4.718238,50,2850.012665
-5.406599,50,2850.066842
-3.766059,50,2850.12034
-4.530561,50,2851.703362
-6.672786,50,2851.760845
-4.105403,50,2851.815802
-2.961894,50,2851.869305
-6.385462,50,2851.922977
-5.995243,50,2851.976496
-6.086829,50,2852.030366
-6.001657,50,2852.084471
-5.279907,50,2852.138213
-3.804181,50,2852.191699
-5.538418,50,2852.245929
-6.171572,50,2852.299876
-2.707396,50,2852.353611
-2.849818,50,2852.408125
-5.320114,50,2852.462241
-2.291174,50,2852.516213
-2.205514,50,2852.570564
-4.409548,50,2852.624897
-4.416616,50,2852.678699
-1.762928,50,2852.732442
-4.583037,50,2852.786238
-5.569392,50,2852.841871
-6.12192,50,2852.895785
-4.126962,50,2852.949201
-5.531491,50,2853.003036
-4.912612,50,2853.057076
-3.569822,50,2853.111513
-6.942474,50,2853.165
-4.697308,50,2853.219049
-9.343118,50,2853.273566
-4.224883,50,2853.327519
-4.538638,50,2853.381204
-3.980819,50,2853.435355
-2.587283,50,2853.488956
-4.687074,50,2853.542547
-4.277519,50,2853.596429
-1.926763,50,2853.65056
-2.781651,50,2853.704513
-4.051248,50,2853.758597
-6.982773,50,2853.813429
-2.690675,50,2853.867889
-5.207985,50,2855.444319
-5.114856,50,2855.500761
-2.870114,50,2855.55443
-4.139091,50,2855.60799
-3.798321,50,2855.661614
-3.287055,50,2855.715207
-4.197245,50,2855.768559
-5.371574,50,2855.822803
-6.339349,50,2855.876981
-4.337742,50,2855.93076
-4.626295,50,2855.984485
-5.495055,50,2856.037999
-4.572607,50,2856.091826
-1.8498,50,2856.14543
-3.461445,50,2856.198812
-3.092059,50,2856.253148
-8.290117,50,2856.307174
-4.6102,50,2856.362105
-2.478619,50,2856.416307
-4.833423,50,2856.470102
-4.45957,50,2856.524496
-4.809857,50,2856.578009
-4.394616,50,2856.632047
-3.748304,50,2856.685497
-3.007068,50,2856.739101
-1.962502,50,2856.793019
-6.00309,50,2856.848162
-5.267432,50,2856.901947
-5.758397,50,2856.955594
-2.263373,50,2857.00918
-4.38542,50,2857.062999
-5.593132,50,2857.116654
-6.338265,50,2857.170358
-4.599639,50,2857.224585
-7.063657,50,2857.278674
-3.424277,50,2857.332283
-6.676047,50,2857.385972
-3.324582,50,2857.439932
-4.718383,50,2857.493445
-1.226971,50,2857.546992
-6.387848,50,2857.601308
-3.225507,50,2859.184291
-5.040323,50,2859.241209
-5.732831,50,2859.295162
-5.192201,50,2859.349066
-6.944851,50,2859.402619
-4.922215,50,2859.45683
-4.596624,50,2859.510587
-6.05227,50,2859.564493
-4.450767,50,2859.618826
-1.897559,50,2859.672701
-4.433849,50,2859.726367
-3.445629,50,2859.780415
-3.251048,50,2859.835029
-4.669125,50,2859.8888
-1.714742,50,2859.942554
-3.103968,50,2859.996036
-2.17039,50,2860.050105
-5.560173,50,2860.104141
-5.084327,50,2860.157753
-1.477245,50,2860.211747
-2.732549,50,2860.266289
-4.992064,50,2860.319911
-4.656391,50,2860.373693
-8.278238,50,2860.427592
-2.001908,50,2860.4812
-3.174264,50,2860.534735
-4.509881,50,2860.590533
-4.899904,50,2860.644316
-2.960455,50,2860.697472
-4.874975,50,2860.750911
-2.744093,50,2860.804475
-3.055893,50,2860.859186
-1.905133,50,2860.912941
-2.684238,50,2860.96659
-6.966674,50,2861.02049
-4.666489,50,2861.07375
-4.382825,50,2861.127924
-2.799906,50,2861.181129
-4.55573,50,2861.234991
-5.42495,50,2861.290208
-5.020133,50,2861.343445
-2.993313,50,2862.925417
-2.106652,50,2862.982791
-4.816433,50,2863.037139
-4.53776,50,2863.090783
-3.678658,50,2863.146003
-2.065114,50,2863.19958
-6.320495,50,2863.253834
-4.956914,50,2863.308413
-4.838642,50,2863.362138
-8.274173,50,2863.415963
-2.126542,50,2863.469979
-4.755675,50,2863.525017
-3.060649,50,2863.578419
-2.298771,50,2863.63375
-4.396304,50,2863.687533
-1.462191,50,2863.740844
-1.871592,50,2863.794378
-2.114497,50,2863.848416
-3.018027,50,2863.902987
-2.957174,50,2863.956396
-4.357437,50,2864.009869
-4.501613,50,2864.06349
-2.260747,50,2864.117286
-7.792812,50,2864.170486
-2.719717,50,2864.224253
-3.540617,50,2864.277658
-3.149124,50,2864.331516
-2.231572,50,2864.384841
-2.649325,50,2864.438706
-4.046971,50,2864.492511
-4.005056,50,2864.54636
-6.706898,50,2864.600108
-1.900486,50,2864.654259
-4.888409,50,2864.707741
-5.155548,50,2864.760945
-6.05361,50,2864.814223
-4.831184,50,2864.869028
-4.323985,50,2864.922582
-4.404049,50,2864.975918
-2.686243,50,2865.029877
-2.740937,50,2865.083466
-6.602329,50,2866.665031
-2.62967,50,2866.720397
-4.46001,50,2866.773753
-5.965821,50,2866.827449
-2.381213,50,2866.882694
-1.609651,50,2866.936376
-3.563628,50,2866.98972
-2.377269,50,2867.044262
-5.146851,50,2867.097667
-4.842428,50,2867.151096
-2.548675,50,2867.204785
-2.328742,50,2867.258981
-6.370859,50,2867.312577
-5.847887,50,2867.366756
-4.984275,50,2867.420664
-6.598897,50,2867.474535
-4.255564,50,2867.5283
-6.853264,50,2867.581722
-3.926171,50,2867.635882
-3.406681,50,2867.689875
-4.900045,50,2867.743697
-4.745054,50,2867.797698
-2.20582,50,2867.852053
-1.850998,50,2867.90645
-4.267782,50,2867.960122
-3.693431,50,2868.013584
-5.288214,50,2868.067097
-4.131735,50,2868.120456
-4.010558,50,2868.17417
-2.094402,50,2868.22921
-4.683542,50,2868.2833
-4.124301,50,2868.337219
-5.689994,50,2868.390774
-5.356672,50,2868.447401
-3.217765,50,2868.501429
-5.637699,50,2868.555177
-5.129175,50,2868.608817
-5.050079,50,2868.662824
-4.820835,50,2868.716582
-5.376905,50,2868.770387
-3.802738,50,2868.824334
-4.540408,50,2870.404886
-6.353753,50,2870.460948
-4.510823,50,2870.514694
-4.422303,50,2870.568605
-4.088686,50,2870.622492
-2.503083,50,2870.676555
-5.530696,50,2870.730808
-3.214115,50,2870.784752
-3.05994,50,2870.838533
-4.302507,50,2870.893679
-3.612493,50,2870.947731
-2.715127,50,2871.00157
-5.834962,50,2871.056147
-2.175376,50,2871.110111
-4.522945,50,2871.164196
-5.09989,50,2871.218394
-4.725023,50,2871.273378
-4.414176,50,2871.327597
-5.447087,50,2871.38147
-4.395666,50,2871.435322
-2.751662,50,2871.489652
-1.407311,50,2871.543648
-2.014984,50,2871.597562
-5.582639,50,2871.65213
-5.638238,50,2871.706136
-2.311197,50,2871.759833
-4.449709,50,2871.813444
-1.535829,50,2871.867886
-7.396966,50,2871.92359
-4.627127,50,2871.977465
-2.530524,50,2872.031454
-4.032518,50,2872.085374
-2.744556,50,2872.139509
-2.885943,50,2872.193162
-3.99139,50,2872.247788
-4.487962,50,2872.302058
-6.055454,50,2872.356204
-3.636957,50,2872.409935
-3.659447,50,2872.464495
-1.744976,50,2872.518173
-7.911935,50,2872.572966
-3.913257,50,2874.153526
-4.84733,50,2874.208802
-1.825209,50,2874.263412
-2.330552,50,2874.317559
-4.177199,50,2874.371264
-5.35409,50,2874.426131
-4.249861,50,2874.480694
-4.194848,50,2874.5343
-5.295986,50,2874.588589
-6.786635,50,2874.64345
-4.431573,50,2874.697242
-6.307834,50,2874.750997
-2.477061,50,2874.806373
-8.398246,50,2874.860531
-2.919683,50,2874.915316
-3.309986,50,2874.969397
-4.742161,50,2875.023541
-9.430523,50,2875.077456
-4.340622,50,2875.131598
-7.186966,50,2875.185032
-2.541182,50,2875.239561
-5.228313,50,2875.293267
-3.266328,50,2875.347439
-5.083171,50,2875.401958
-6.828529,50,2875.455976
-5.291691,50,2875.509774
-4.444315,50,2875.563946
-5.151574,50,2875.618081
-3.560181,50,2875.671981
-4.654032,50,2875.726918
-4.745758,50,2875.780833
-7.18722,50,2875.834629
-6.45728,50,2875.888695
-8.115212,50,2875.943975
-6.003153,50,2875.997455
-7.289327,50,2876.051858
-2.958206,50,2876.106001
-6.444966,50,2876.160233
-5.084674,50,2876.21401
-1.936286,50,2876.268442
-6.121801,50,2876.322529
-2.803808,50,2877.906449
-5.555224,50,2877.962676
-3.599011,50,2878.017096
-4.077783,50,2878.071031
-4.065852,50,2878.125498
-4.628694,50,2878.179445
-4.314275,50,2878.233648
-1.972499,50,2878.288814
-4.913051,50,2878.342648
-4.682732,50,2878.396905
-4.419704,50,2878.452567
-3.127131,50,2878.507426
-5.309762,50,2878.561419
-5.365135,50,2878.61531
-1.750661,50,2878.669426
-6.685637,50,2878.723517
-5.450322,50,2878.777512
-4.913576,50,2878.83112
-4.604473,50,2878.884792
-4.759374,50,2878.939696
-5.722228,50,2878.993946
-1.257595,50,2879.04832
-4.283418,50,2879.102767
-5.077943,50,2879.156917
-6.219811,50,2879.21043
-6.515864,50,2879.265011
-3.701277,50,2879.319045
-5.849073,50,2879.372966
-4.047623,50,2879.426859
-4.767212,50,2879.48102
-7.472034,50,2879.534865
-4.077899,50,2879.588609
-4.603513,50,2879.643301
-3.250771,50,2879.696889
-5.594726,50,2879.751076
-5.343598,50,2879.805425
-5.02562,50,2879.859832
-1.223143,50,2879.914694
-6.573907,50,2879.970167
-1.844719,50,2880.024505
-2.856618,50,2880.078777
-6.435787,50,2881.659542
-3.508299,50,2881.714477
-1.698571,50,2881.769512
-5.794736,50,2881.823888
-5.279487,50,2881.878022
-5.436487,50,2881.931886
-5.02832,50,2881.987104
-2.365834,50,2882.041027
-4.351368,50,2882.095222
-6.866476,50,2882.149568
-2.23779,50,2882.203741
-1.720781,50,2882.258464
-4.364941,50,2882.313572
-4.982949,50,2882.367462
-6.116511,50,2882.421371
-7.403626,50,2882.476247
-4.454683,50,2882.529752
-7.108746,50,2882.584831
-4.712773,50,2882.639619
-5.294023,50,2882.693481
-4.306225,50,2882.747466
-2.14978,50,2882.801484
-2.944585,50,2882.856012
-2.108497,50,2882.910146
-2.508301,50,2882.965285
-5.615298,50,2883.019116
-2.186202,50,2883.073191
-4.942107,50,2883.126858
-5.224831,50,2883.182337
-1.255991,50,2883.23695
-2.69066,50,2883.290855
-5.746702,50,2883.345218
-4.901825,50,2883.399077
-5.246463,50,2883.453674
-1.540189,50,2883.508108
-1.268969,50,2883.561798
-4.997431,50,2883.615669
-5.831698,50,2883.670203
-4.738953,50,2883.725737
-3.385905,50,2883.779624
-6.065821,50,2883.833992
-3.041616,50,2885.415182
-6.331274,50,2885.471155
-2.678827,50,2885.525086
-3.549032,50,2885.578623
-1.801145,50,2885.63282
-2.472066,50,2885.686829
-5.445709,50,2885.741403
-6.645262,50,2885.794861
-3.915499,50,2885.849519
-2.155851,50,2885.903465
-4.765868,50,2885.957846
-4.298518,50,2886.012063
-4.83559,50,2886.066143
-2.329242,50,2886.11974
-3.018251,50,2886.174046
-4.290711,50,2886.228052
-4.830845,50,2886.282527
-7.319748,50,2886.336509
-4.813089,50,2886.390672
-6.955316,50,2886.444893
-2.966768,50,2886.499041
-7.491399,50,2886.552511
-3.280902,50,2886.60654
-4.525166,50,2886.660601
-5.002972,50,2886.714236
-3.114457,50,2886.767843
-5.434971,50,2886.821337
-5.369422,50,2886.87535
-5.08999,50,2886.928786
-4.92892,50,2886.983284
-5.884188,50,2887.037239
-4.178771,50,2887.090938
-5.736997,50,2887.144321
-4.353396,50,2887.197918
-4.316578,50,2887.252377
-6.428737,50,2887.3056
-4.277104,50,2887.359846
-2.547393,50,2887.413063
-5.261909,50,2887.467825
-2.995238,50,2887.521657
-4.262207,50,2887.575531
-3.780086,50,2889.1568
-4.790007,50,2889.211074
-3.558858,50,2889.265473
-5.181059,50,2889.319587
-4.704996,50,2889.373198
-2.240654,50,2889.427153
-2.388501,50,2889.480772
-2.158463,50,2889.534481
-3.618697,50,2889.588476
-7.702736,50,2889.642684
-2.494632,50,2889.697145
-2.394957,50,2889.751329
-1.642421,50,2889.805088
-3.207925,50,2889.859792
-5.051764,50,2889.913524
-1.427992,50,2889.967252
-2.922326,50,2890.021633
-4.956731,50,2890.075878
-5.746944,50,2890.129428
-5.032257,50,2890.183297
-4.072933,50,2890.237272
-2.651709,50,2890.291133
-5.300176,50,2890.344531
-1.384565,50,2890.398412
-5.473985,50,2890.453001
-3.01472,50,2890.506795
-4.910517,50,2890.560684
-3.927942,50,2890.614446
-2.08904,50,2890.66835
-7.626063,50,2890.722358
-2.472588,50,2890.776088
-1.657384,50,2890.829673
-3.991479,50,2890.883935
-2.957687,50,2890.937822
-7.102497,50,2890.992783
-4.490501,50,2891.047093
-1.52759,50,2891.101237
-4.462966,50,2891.155231
-3.509315,50,2891.208711
-4.503796,50,2891.263155
-4.999663,50,2891.316987
-4.153756,50,2892.903322
-3.526895,50,2892.957162
-1.861741,50,2893.012325
-6.503149,50,2893.066781
-5.168591,50,2893.120605
-5.308263,50,2893.174545
-2.753361,50,2893.228892
-2.155317,50,2893.282764
-4.506018,50,2893.336785
-4.839166,50,2893.392054
-4.457185,50,2893.446962
-6.630998,50,2893.500686
-4.856046,50,2893.554792
-4.664014,50,2893.608837
-4.387306,50,2893.662865
-4.312346,50,2893.716633
-6.66513,50,2893.770515
-2.408273,50,2893.825756
-3.361115,50,2893.879566
-5.328947,50,2893.933348
-3.974686,50,2893.987284
-4.222463,50,2894.04161
-5.696661,50,2894.095865
-5.391278,50,2894.149365
-2.034146,50,2894.203372
-4.674646,50,2894.257985
-5.265292,50,2894.31229
-5.903011,50,2894.366404
-6.66216,50,2894.420275
-3.309558,50,2894.474568
-5.235832,50,2894.527867
-4.601583,50,2894.581697
-4.706616,50,2894.635532
-1.849867,50,2894.689702
-1.454645,50,2894.743343
-2.423727,50,2894.797051
-3.229622,50,2894.851171
-4.865452,50,2894.905048
-6.09476,50,2894.958831
-3.379555,50,2895.01394
-4.231474,50,2895.068065
-5.714085,50,2897.07528
-3.207554,50,2897.677166
-8.184387,50,2898.276474
-2.721486,50,2898.880937
-3.291694,50,2899.480532
-5.446769,50,2900.082182
-3.201791,50,2900.680072
-1.429867,50,2901.281692
-6.255396,50,2901.883332
-5.13947,50,2902.487097
-6.478949,50,2903.085463
-4.517018,50,2903.687273
-4.477861,50,2904.286596
-3.52889,50,2904.8912
-2.421993,50,2905.492814
-3.309675,50,2906.095203
-4.353038,50,2906.694662
-4.669024,50,2907.293995
-6.356268,50,2907.898585
-4.498094,50,2908.498909
-2.275607,50,2909.097888
-1.59732,50,2909.70135
-6.07068,50,2910.305027
-4.185779,50,2910.9075
-5.062011,50,2911.507767
-2.180975,50,2912.112645
-7.171782,50,2912.711874
-2.431669,50,2913.311535
-3.78702,50,2913.915131
-1.588692,50,2914.516373
-6.631463,50,2915.122132
-5.524598,50,2915.72478
-3.958375,50,2916.328766
-4.413485,50,2916.92867
-6.492718,50,2917.527298
-0.959888,50,2918.125854
-4.531938,50,2918.730866
-5.369631,50,2919.330973
-6.168163,50,2919.932674
-7.629211,50,2920.53501
-1.35024,50,2921.138767
-4.779522,50,2922.782073
-4.578396,50,2922.835863
-5.49545,50,2922.889639
-5.875947,50,2922.943347
-4.988091,50,2922.996947
-5.570311,50,2923.050973
-2.140057,50,2923.104793
-2.154937,50,2923.159588
-2.896726,50,2923.213742
-4.172933,50,2923.267579
-3.238638,50,2923.321522
-4.67325,50,2923.375395
-1.763642,50,2923.429274
-2.801128,50,2923.483755
-5.296949,50,2923.537485
-4.376169,50,2923.591063
-5.145424,50,2923.645306
-4.808487,50,2923.699167
-5.887951,50,2923.752438
-3.531752,50,2923.807771
-3.76577,50,2923.861714
-7.003945,50,2923.915727
-5.220991,50,2923.969573
-0.858794,50,2924.022843
-5.869785,50,2924.07686
-4.375274,50,2924.130811
-4.84709,50,2924.185182
-4.94461,50,2924.239573
-2.646845,50,2924.2932
-2.792895,50,2924.346925
-4.247713,50,2924.400479
-5.245154,50,2924.455012
-4.040198,50,2924.508904
-3.289966,50,2924.562583
-2.102774,50,2924.616853
-3.314887,50,2924.67084
-4.120554,50,2924.724453
-0.917697,50,2924.778159
-4.787604,50,2924.831835
-4.825969,50,2924.885506
-2.9434,50,2924.939563
-4.998375,50,2926.51266
-5.024706,50,2926.56655
-4.788138,50,2926.621138
-1.962711,50,2926.675744
-7.453019,50,2926.730116
